random;train;test;diff
r6909;0,0278408585331662;0,0268803325456555;9,60525987510646e-04
r6910;0,0278213581989362;0,0269577083939823;8,63649804953910e-04
r6911;0,0277834282218061;0,0271121884043496;6,71239817456454e-04
r6912;0,0275402044701302;0,0280820118693996;5,41807399269408e-04
r6913;0,0277895376979954;0,0270892979683888;7,00239729606582e-04
r6914;0,0272032701121363;0,0294423429119331;2,23907279979685e-03
r6915;0,0278226159482736;0,0269514853258714;8,71130622402190e-04
r6916;0,0278710949979893;0,0267687132858803;1,10238171210901e-03
r6917;0,0279646265777556;0,0263947663153662;1,56986026238939e-03
r6918;0,0278487387240787;0,0268429002541508;1,00583846992799e-03
r6919;0,0277085991239332;0,0274096681084882;2,98931015444991e-04
r6920;0,0277672156944796;0,0271770701832774;5,90145511202206e-04
r6921;0,0275123763586538;0,0281961017056942;6,83725347040469e-04
r6922;0,0273304073098450;0,0289171652936640;1,58675798381893e-03
r6923;0,0278052983028932;0,0270260695750021;7,79228727891136e-04
r6924;0,0278498868547923;0,0268455215601093;1,00436529468297e-03
r6925;0,0278421909491663;0,0268834449372700;9,58746011896300e-04
r6926;0,0275540258545179;0,0280326329605826;4,78607106064691e-04
r6927;0,0274394566063365;0,0284907037275789;1,05124712124240e-03
r6928;0,0278221310040030;0,0269537158497155;8,68415154287476e-04
r6929;0,0276522108409242;0,0276369597770450;1,52510638791459e-05
r6930;0,0277101877891681;0,0274077205519074;3,02467237260622e-04
r6931;0,0277588623717655;0,0272096356116019;5,49226760163585e-04
r6932;0,0274319977739749;0,0285125330882591;1,08053531428419e-03
r6933;0,0273675614179702;0,0287754126181482;1,40785120017796e-03
r6934;0,0276030934479795;0,0278340660116703;2,30972563690833e-04
r6935;0,0276862732605562;0,0275009932588264;1,85280001729810e-04
r6936;0,0276883101459922;0,0274923047166366;1,96005429355599e-04
r6937;0,0270760033512667;0,0299446978563731;2,86869450510643e-03
r6938;0,0274975045991950;0,0282556538232308;7,58149224035734e-04
r6939;0,0274447533400308;0,0284647234902373;1,01997015020642e-03
r6940;0,0278824952042263;0,0267160166035302;1,16647860069606e-03
r6941;0,0278155426941562;0,0269862652782332;8,29277415922980e-04
r6942;0,0278686381208467;0,0267642885936884;1,10434952715831e-03
r6943;0,0278768423010974;0,0267448180626649;1,13202423843250e-03
r6944;0,0275786177808972;0,0279308067686595;3,52188987762375e-04
r6945;0,0278154759862795;0,0269838337238776;8,31642262401931e-04
r6946;0,0277510522059653;0,0272412395438175;5,09812662147793e-04
r6947;0,0274432882360217;0,0284721342500955;1,02884601407380e-03
r6948;0,0275577238291235;0,0280168870250269;4,59163195903445e-04
r6949;0,0279340863125287;0,0265109075347906;1,42317877773807e-03
r6950;0,0277253362854852;0,0273473512034117;3,77985082073467e-04
c6951;0,0276483371044490;0,0276524099161089;4,07281165984083e-06
c6952;0,0277357335181503;0,0273108786927194;4,24854825430934e-04
c6953;0,0277395048899128;0,0272798367139119;4,59668176000891e-04
c6954;0,0274930858619314;0,0282608550031148;7,67769141183417e-04
c6955;0,0279883636236459;0,0263307626705641;1,65760095308176e-03
c6956;0,0276221885490023;0,0277583705002083;1,36181951206057e-04
c6957;0,0273744254862846;0,0287582004438402;1,38377495755558e-03
c6958;0,0280123764963144;0,0261938844203639;1,81849207595050e-03
c6959;0,0277161466041189;0,0273801456022874;3,36001001831534e-04
c6960;0,0277099635371943;0,0274066564613092;3,03307075885096e-04
c6961;0,0277601280771860;0,0272096388525462;5,50489224639850e-04
c6962;0,0275613247023080;0,0279947872916715;4,33462589363477e-04
c6963;0,0276549644674545;0,0276266262076274;2,83382598271452e-05
c6964;0,0277256341710896;0,0273532661648725;3,72368006217160e-04
c6965;0,0277285568768205;0,0273326761520197;3,95880724800794e-04
c6966;0,0278316827031644;0,0269212123350290;9,10470368135435e-04
c6967;0,0274555475090972;0,0284509947774952;9,95447268397974e-04
c6968;0,0273318290130775;0,0289142163901558;1,58238737707828e-03
c6969;0,0276312419775463;0,0277215398497263;9,02978721800222e-05
c6970;0,0275957765876259;0,0278633043968225;2,67527809196599e-04
c6971;0,0277637137428374;0,0271852937488212;5,78419994016272e-04
c6972;0,0275211212560570;0,0281536661495437;6,32544893486662e-04
c6973;0,0275913746837061;0,0278848726643290;2,93497980622916e-04
c6974;0,0275955170457096;0,0278681975167268;2,72680471017139e-04
c6975;0,0281465404742107;0,0257059520786890;2,44058839552164e-03
c6976;0,0274113033559058;0,0286065852288726;1,19528187296677e-03
c6977;0,0278666799631129;0,0267686324430667;1,09804752004621e-03
c6978;0,0277198485083136;0,0273667297934036;3,53118714910016e-04
c6979;0,0275898688881235;0,0278833168951499;2,93448007026409e-04
c6980;0,0275392500842162;0,0280857804436532;5,46530359436959e-04
c6981;0,0274512209650251;0,0284349079307402;9,83686965715071e-04
c6982;0,0276611070137945;0,0276006768579082;6,04301558862277e-05
c6983;0,0277220620386759;0,0273620641624826;3,59997876193306e-04
c6984;0,0276045886595015;0,0278255122939466;2,20923634445033e-04
c6985;0,0276617188150323;0,0275985219244432;6,31968905891664e-05
c6986;0,0273190308970352;0,0289669025336681;1,64787163663288e-03
c6987;0,0278294269916981;0,0269083321226730;9,21094869025061e-04
c6988;0,0274061599372348;0,0286353495374056;1,22918960017085e-03
c6989;0,0276348342153719;0,0277072513332324;7,24171178604280e-05
c6990;0,0271000159573432;0,0298553152782926;2,75529932094943e-03
c6991;0,0276285785933166;0,0277314389201501;1,02860326833463e-04
c6992;0,0281129708569416;0,0258083507911959;2,30462006574576e-03
c6993;0,0272771297055394;0,0291349210352421;1,85779132970265e-03
c6994;0,0272936714612600;0,0290505991856840;1,75692772442398e-03
c6995;0,0277497728738909;0,0272433579444126;5,06414929478314e-04
c6996;0,0276089546563562;0,0278123032404136;2,03348584057350e-04
c6997;0,0274273254673918;0,0285552489313650;1,12792346397321e-03
c6998;0,0275546740829280;0,0280349664567649;4,80292373836913e-04
c6999;0,0275211938205181;0,0281545196824035;6,33325861885421e-04
c7000;0,0276500460908532;0,0276456397823219;4,40630853131702e-06
r6951;0,0274218736107215;0,0285595263527329;1,13765274201147e-03
r6952;0,0278417801242612;0,0268784520587613;9,63328065499876e-04
r6953;0,0277789278740797;0,0271301382960845;6,48789577995291e-04
r6954;0,0278170310233239;0,0269741185697985;8,42912453525472e-04
r6955;0,0277430894515357;0,0272722708757752;4,70818575760496e-04
r6956;0,0278464400857123;0,0268636290189036;9,82811066808698e-04
r6957;0,0277747853840122;0,0271473283016930;6,27457082319212e-04
r6958;0,0277909520044458;0,0270730662040445;7,17885800401278e-04
r6959;0,0275795911695248;0,0279290503528060;3,49459183281182e-04
r6960;0,0276913686857998;0,0274799787156169;2,11389970182857e-04
r6961;0,0275308933911027;0,0281201713247307;5,89277933627980e-04
r6962;0,0275219631027677;0,0281570190111908;6,35055908423113e-04
r6963;0,0278489168121005;0,0268474114361863;1,00150537591425e-03
r6964;0,0279299751213511;0,0265312873720203;1,39868774933082e-03
r6965;0,0280216478513585;0,0261594025085820;1,86224534277653e-03
r6966;0,0276248334062414;0,0277462215622604;1,21388156018920e-04
r6967;0,0274665017388296;0,0283853421225608;9,18840383731231e-04
r6968;0,0273819445587184;0,0287172716377892;1,33532707907081e-03
r6969;0,0277817740487420;0,0271206820199574;6,61092028784643e-04
r6970;0,0276315539064604;0,0277198738916578;8,83199851973403e-05
r6971;0,0276080401556330;0,0278134173944407;2,05377238807709e-04
r6972;0,0274330041854242;0,0285088071997122;1,07580301428792e-03
r6973;0,0277466546713831;0,0272646470914608;4,82007579922290e-04
r6974;0,0276444107864807;0,0276681496862650;2,37388997843466e-05
r6975;0,0277419557151639;0,0272781862267119;4,63769488452025e-04
r6976;0,0280739274640318;0,0259570992277341;2,11682823629769e-03
r6977;0,0276299254070198;0,0277259855922080;9,60601851882209e-05
r6978;0,0277521531428974;0,0272376622093744;5,14490933523053e-04
r6979;0,0278032143265214;0,0270327246912913;7,70489635230149e-04
r6980;0,0273346151806301;0,0289182777513550;1,58366257072486e-03
r6981;0,0274585530339723;0,0284093862090597;9,50833175087415e-04
r6982;0,0276672648059145;0,0275765907246793;9,06740812351564e-05
r6983;0,0277672351859886;0,0271749917047788;5,92243481209800e-04
r6984;0,0278909573609711;0,0266745677582503;1,21638960272076e-03
r6985;0,0279093988071868;0,0266060725240597;1,30332628312706e-03
r6986;0,0279480124815938;0,0264487669829858;1,49924549860792e-03
r6987;0,0275467879530117;0,0280595994403351;5,12811487323440e-04
r6988;0,0276301066983296;0,0277250290999545;9,49224016248487e-05
r6989;0,0277903070978893;0,0270832691621243;7,07037935764956e-04
r6990;0,0274482304030137;0,0284529780613644;1,00474765835069e-03
r6991;0,0274916410567721;0,0282839194970503;7,92278440278210e-04
r6992;0,0277995675265500;0,0270472795353122;7,52287991237756e-04
r6993;0,0276849500328783;0,0275074109250130;1,77539107865343e-04
r6994;0,0275351517951975;0,0281024384329088;5,67286637711325e-04
r6995;0,0276605720100078;0,0276033497917002;5,72222183075691e-05
r6996;0,0274779296410051;0,0283402371902681;8,62307549262989e-04
r6997;0,0276138266754030;0,0277902177734335;1,76391098030436e-04
r6998;0,0277811800484154;0,0271213542180359;6,59825830379476e-04
r6999;0,0274699508472305;0,0283668177843995;8,96866937168974e-04
r7000;0,0277203654461265;0,0273648550199329;3,55510426193646e-04
c7001;0,0278299569373228;0,0269213732445541;9,08583692768680e-04
c7002;0,0279465714154679;0,0264923623352631;1,45420908020483e-03
c7003;0,0276697150744133;0,0275660524320003;1,03662642412992e-04
c7004;0,0276006403293975;0,0278368994716556;2,36259142258066e-04
c7005;0,0276439329878735;0,0276698668728227;2,59338849492030e-05
c7006;0,0275640620299053;0,0279921081662527;4,28046136347469e-04
c7007;0,0275695526462151;0,0279757819236441;4,06229277429004e-04
c7008;0,0278321189071361;0,0269102761352883;9,21842771847828e-04
c7009;0,0272846136171213;0,0290979201950375;1,81330657791625e-03
c7010;0,0275870551997797;0,0278958350219805;3,08779822200837e-04
c7011;0,0274700926047670;0,0283633376738346;8,93245069067655e-04
c7012;0,0276204052007346;0,0277645468939936;1,44141693258975e-04
c7013;0,0279210052992646;0,0265398914077702;1,38111389149445e-03
c7014;0,0280112593355190;0,0261582150422087;1,85304429331025e-03
c7015;0,0278294593857278;0,0269341904136326;8,95268972095211e-04
c7016;0,0273880860001609;0,0286836776251440;1,29559162498303e-03
c7017;0,0277486467212149;0,0272374150733054;5,11231647909574e-04
c7018;0,0278366129724718;0,0269061982639067;9,30414708565110e-04
c7019;0,0279928415923055;0,0262808516083625;1,71198998394300e-03
c7020;0,0279338651182743;0,0265362233905953;1,39764172767901e-03
c7021;0,0275580899508642;0,0280203425272985;4,62252576434289e-04
c7022;0,0275271685178702;0,0281406770144949;6,13508496624681e-04
c7023;0,0276466047533799;0,0276595641530101;1,29593996302316e-05
c7024;0,0275368441473981;0,0281051740645784;5,68329917180248e-04
c7025;0,0276365874695283;0,0276987681259155;6,21806563872070e-05
c7026;0,0274737131939184;0,0283335486439465;8,59835450028164e-04
c7027;0,0277098611962095;0,0274038922025339;3,05968993675652e-04
c7028;0,0274311145971854;0,0285476468321321;1,11653223494672e-03
c7029;0,0277709794934410;0,0271670439350415;6,03935558399497e-04
c7030;0,0278069348726018;0,0270172730383467;7,89661834255086e-04
c7031;0,0276215454761598;0,0277587256097050;1,37180133545235e-04
c7032;0,0277502880649106;0,0272582536202986;4,92034444611985e-04
c7033;0,0273547437310917;0,0288090747867763;1,45433105568462e-03
c7034;0,0276857228005405;0,0275045921528929;1,81130647647632e-04
c7035;0,0276777308734238;0,0275348464333997;1,42884440024044e-04
c7036;0,0272125680135390;0,0293916264417520;2,17905842821303e-03
c7037;0,0277840911566574;0,0271171058129210;6,66985343736399e-04
c7038;0,0277405180830760;0,0272818836865354;4,58634396540529e-04
c7039;0,0278504612363757;0,0268310225039296;1,01943873244608e-03
c7040;0,0274890481763678;0,0282634349121689;7,74386735801109e-04
c7041;0,0280423532133544;0,0260811757664816;1,96117744687282e-03
c7042;0,0276302330657714;0,0277280211491546;9,77880833832601e-05
c7043;0,0274517860665794;0,0284495432006540;9,97757134074569e-04
c7044;0,0278271995233453;0,0269437994638251;8,83400059520124e-04
c7045;0,0275702378943331;0,0279565810102510;3,86343115917981e-04
c7046;0,0276367487129297;0,0276981672294952;6,14185165655132e-05
c7047;0,0275042109684811;0,0282275724032141;7,23361434732981e-04
c7048;0,0275550814220855;0,0280208756595340;4,65794237448493e-04
c7049;0,0275817333199822;0,0279193639390123;3,37630619030055e-04
c7050;0,0273814495161863;0,0287016728886282;1,32022337244196e-03
r7001;0,0275987999872115;0,0278491723528589;2,50372365647386e-04
r7002;0,0276766559016829;0,0275390524488774;1,37603452805429e-04
r7003;0,0275614242936763;0,0280013271997898;4,39902906113569e-04
r7004;0,0278872500870241;0,0266886570598524;1,19859302717171e-03
r7005;0,0280271384833775;0,0261388403283224;1,88829815505504e-03
r7006;0,0276264658171945;0,0277398720780516;1,13406260857079e-04
r7007;0,0276409378840067;0,0276820594833296;4,11215993229679e-05
r7008;0,0277912246646666;0,0270818464131400;7,09378251526539e-04
r7009;0,0278285695464288;0,0269317415834498;8,96827962979050e-04
r7010;0,0274347613357135;0,0285041764920022;1,06941515628872e-03
r7011;0,0272775446502666;0,0291417931257521;1,86424847548549e-03
r7012;0,0278160803721446;0,0269797807180685;8,36299654076035e-04
r7013;0,0278519318682042;0,0268437264362292;1,00820543197500e-03
r7014;0,0277860015706105;0,0271012994810130;6,84702089597519e-04
r7015;0,0278674595571156;0,0267754139966403;1,09204556047536e-03
r7016;0,0271763673850823;0,0295373252298638;2,36095784478145e-03
r7017;0,0276938964265799;0,0274702761872798;2,23620239300119e-04
r7018;0,0275920497381589;0,0278791110729717;2,87061334812832e-04
r7019;0,0278424506309121;0,0268717522039136;9,70698426998495e-04
r7020;0,0272654409369072;0,0291776089578753;1,91216802096806e-03
r7021;0,0274947728251416;0,0282724890890497;7,77716263908101e-04
r7022;0,0277697534579051;0,0271707220354807;5,99031422424394e-04
r7023;0,0278394003151375;0,0268889085879462;9,50491727191274e-04
r7024;0,0278287497595386;0,0269309393275596;8,97810431978945e-04
r7025;0,0278958156087358;0,0266655218422563;1,23029376647954e-03
r7026;0,0275453155979988;0,0280604118158950;5,15096217896260e-04
r7027;0,0277674591053774;0,0271730228062873;5,94436299090128e-04
r7028;0,0276804653637515;0,0275235646643806;1,56900699370906e-04
r7029;0,0276107581275109;0,0278030637011225;1,92305573611631e-04
r7030;0,0275329721933687;0,0281100058301128;5,77033636744082e-04
r7031;0,0278164223705866;0,0269796879405109;8,36734430075727e-04
r7032;0,0278290775786846;0,0269318260597409;8,97251518943702e-04
r7033;0,0276709241907548;0,0275614791687552;1,09445021999610e-04
r7034;0,0271897531707021;0,0294979124864003;2,30815931569816e-03
r7035;0,0273447890650163;0,0288617135152174;1,51692445020109e-03
r7036;0,0277811947048130;0,0271167785943239;6,64416110489067e-04
r7037;0,0277542979634607;0,0272311890557521;5,23108907708562e-04
r7038;0,0276952324886234;0,0274656528701590;2,29579618464489e-04
r7039;0,0272573213157000;0,0292184067051835;1,96108538948350e-03
r7040;0,0274787488660943;0,0283254907806077;8,46741914513369e-04
r7041;0,0274471275218691;0,0284569168812158;1,00978935934674e-03
r7042;0,0275479136004813;0,0280553913745586;5,07477774077357e-04
r7043;0,0276186671217539;0,0277714551895855;1,52788067831582e-04
r7044;0,0277916212202670;0,0270795025326460;7,12118687621006e-04
r7045;0,0271663258295099;0,0295746040278810;2,40827819837112e-03
r7046;0,0280525735932932;0,0260237479348422;2,02882565845097e-03
r7047;0,0279104534315642;0,0266029065306170;1,30754690094719e-03
r7048;0,0278697223184621;0,0267665226951572;1,10319962330488e-03
r7049;0,0275734934924958;0,0279517268837783;3,78233391282519e-04
r7050;0,0275698734475226;0,0279657162826349;3,95842835112296e-04
c7051;0,0278093898721528;0,0270210926621724;7,88297209980308e-04
c7052;0,0275763878143628;0,0279419984532431;3,65610638880253e-04
c7053;0,0277595895179997;0,0272055152565270;5,54074261472692e-04
c7054;0,0273356686736187;0,0288939348831026;1,55826620948385e-03
c7055;0,0278806381973973;0,0267496911900800;1,13094700731737e-03
c7056;0,0274143872831102;0,0285917874277961;1,17740014468586e-03
c7057;0,0276352982284581;0,0277066782947205;7,13800662624359e-05
c7058;0,0279640489984720;0,0263857682728825;1,57828072558943e-03
c7059;0,0276536809546907;0,0276311897096035;2,24912450871480e-05
c7060;0,0277904601761666;0,0270753678168415;7,15092359325164e-04
c7061;0,0279470048507002;0,0264697545543763;1,47725029632386e-03
c7062;0,0275408300986980;0,0280840402437798;5,43210145081748e-04
c7063;0,0278902165070346;0,0266674947400223;1,22272176701231e-03
c7064;0,0276127295484419;0,0277930496299931;1,80320081551204e-04
c7065;0,0275933296032699;0,0278695675958768;2,76237992606943e-04
c7066;0,0275908040394415;0,0278793682303322;2,88564190890635e-04
c7067;0,0276413661210787;0,0276804814525522;3,91153314735077e-05
c7068;0,0281294788168052;0,0257036769026669;2,42580191413832e-03
c7069;0,0277146698724307;0,0273880292031159;3,26640669314777e-04
c7070;0,0275923585969836;0,0278785825522997;2,86223955316162e-04
c7071;0,0275932559499083;0,0278796462897110;2,86390339802683e-04
c7072;0,0275276003119769;0,0281377930186941;6,10192706717180e-04
c7073;0,0277314216559340;0,0273139636136288;4,17458042305183e-04
c7074;0,0279560970351861;0,0264207597303993;1,53533730478677e-03
c7075;0,0280722933691363;0,0259573571562661;2,11493621287020e-03
c7076;0,0277652141842346;0,0271880687995474;5,77145384687179e-04
c7077;0,0278528002660161;0,0268309425442698;1,02185772174637e-03
c7078;0,0276796373433624;0,0275271239988228;1,52513344539688e-04
c7079;0,0273665777187338;0,0287660693515512;1,39949163281741e-03
c7080;0,0273243916979181;0,0289280947964214;1,60370309850325e-03
c7081;0,0279292048732458;0,0265211907631058;1,40801411014005e-03
c7082;0,0277427930942283;0,0272769619294798;4,65831164748413e-04
c7083;0,0280003682207625;0,0262738269629913;1,72654125777119e-03
c7084;0,0276831456007492;0,0275092124846719;1,73933116077336e-04
c7085;0,0274637307382442;0,0284259257013333;9,62194963089094e-04
c7086;0,0277697489308212;0,0271623397589123;6,07409171908869e-04
c7087;0,0278821169027581;0,0267306794218038;1,15143748095433e-03
c7088;0,0277204611356426;0,0273595061078575;3,60955027785111e-04
c7089;0,0279393492395481;0,0264703917161812;1,46895752336689e-03
c7090;0,0275473311844156;0,0280712655582568;5,23934373841187e-04
c7091;0,0273860414929166;0,0287387902772880;1,35274878437138e-03
c7092;0,0275671280674586;0,0279828862881715;4,15758220712822e-04
c7093;0,0276165198476295;0,0277819556462828;1,65435798653284e-04
c7094;0,0275043233582578;0,0282339813840328;7,29658025775060e-04
c7095;0,0273499966226407;0,0288391209789957;1,48912435635498e-03
c7096;0,0276302807471117;0,0277239153044347;9,36345573230545e-05
c7097;0,0275016013896184;0,0282226624086984;7,21061019080042e-04
c7098;0,0278339699508119;0,0269074128228355;9,26557127976440e-04
c7099;0,0276016693299983;0,0278476772001683;2,46007870170054e-04
c7100;0,0279284539815701;0,0265426578032820;1,38579617828809e-03
r7051;0,0275414730505185;0,0280771197046116;5,35646654093135e-04
r7052;0,0280218245919786;0,0261522620381207;1,86956255385792e-03
r7053;0,0274514036132699;0,0284410862341904;9,89682620920505e-04
r7054;0,0276923395952761;0,0274767143829809;2,15625212295192e-04
r7055;0,0279678208855876;0,0263737501611416;1,59407072444600e-03
r7056;0,0277889365182328;0,0270891512139890;6,99785304243774e-04
r7057;0,0280243240102814;0,0261415476329019;1,88277637737945e-03
r7058;0,0272644583517285;0,0291970266348898;1,93256828316139e-03
r7059;0,0272864950518042;0,0291057569524625;1,81926190065827e-03
r7060;0,0277952810753649;0,0270632040210633;7,32077054301616e-04
r7061;0,0277638431153875;0,0271887957333229;5,75047382064559e-04
r7062;0,0274803974108789;0,0283218087046750;8,41411293796095e-04
r7063;0,0278708647407992;0,0267638324909413;1,10703224985789e-03
r7064;0,0276284732048827;0,0277312290316100;1,02755826727245e-04
r7065;0,0278097632373014;0,0270092669710613;8,00496266240101e-04
r7066;0,0276764067983693;0,0275406188366521;1,35787961717228e-04
r7067;0,0278143478836563;0,0269916726881520;8,22675195504295e-04
r7068;0,0276176971060399;0,0277747067781369;1,57009672096961e-04
r7069;0,0273062926750827;0,0290193220139686;1,71302933888597e-03
r7070;0,0281879625083083;0,0254945594850026;2,69340302330562e-03
r7071;0,0277826686689187;0,0271108481231667;6,71820545751940e-04
r7072;0,0277469985851172;0,0272596686760709;4,87329909046295e-04
r7073;0,0277229357997019;0,0273561005774983;3,66835222203540e-04
r7074;0,0278345778191975;0,0269097060750402;9,24871744157278e-04
r7075;0,0280054200102716;0,0262310083161293;1,77441169414232e-03
r7076;0,0278376374071956;0,0268951237032391;9,42513703956555e-04
r7077;0,0274753439184010;0,0283465643378883;8,71220419487253e-04
r7078;0,0277858466449169;0,0271029766294866;6,82870015430354e-04
r7079;0,0274252892691338;0,0285471540230859;1,12186475395213e-03
r7080;0,0278651085286239;0,0267852787470610;1,07982978156291e-03
r7081;0,0276211251661263;0,0277620034930395;1,40878326913153e-04
r7082;0,0277463972539325;0,0272576084690116;4,88788784920851e-04
r7083;0,0278386206220648;0,0268911165655071;9,47504056557642e-04
r7084;0,0275220567566747;0,0281577778898216;6,35721133146874e-04
r7085;0,0276020254088593;0,0278380004434972;2,35975034637889e-04
r7086;0,0276168504541985;0,0277779607691869;1,61110314988337e-04
r7087;0,0278332048965156;0,0269069768583357;9,26228038179870e-04
r7088;0,0276885948178774;0,0274903126450063;1,98282172871041e-04
r7089;0,0274306721439439;0,0285251799037249;1,09450775978101e-03
r7090;0,0274220406381665;0,0285519262565795;1,12988561841303e-03
r7091;0,0275642997015517;0,0279888069913164;4,24507289764748e-04
r7092;0,0279181760658058;0,0265805896416339;1,33758642417182e-03
r7093;0,0275396819275548;0,0280905213101970;5,50839382642231e-04
r7094;0,0276082859687393;0,0278111000546704;2,02814085931105e-04
r7095;0,0277927834838162;0,0270752452173927;7,17538266423484e-04
r7096;0,0275622632173789;0,0279963483004025;4,34085083023561e-04
r7097;0,0272754125078133;0,0291507917730658;1,87537926525257e-03
r7098;0,0278495721691039;0,0268372617527932;1,01231041631069e-03
r7099;0,0274743290210512;0,0283502661424724;8,75937121421172e-04
r7100;0,0273082536604204;0,0290077622867073;1,69950862628691e-03
c7101;0,0277871594638557;0,0270914484694449;6,95710994410743e-04
c7102;0,0278451427908609;0,0268664493342049;9,78693456656011e-04
c7103;0,0278491249684639;0,0268424404242536;1,00668454421025e-03
c7104;0,0277487154063611;0,0272573736566452;4,91341749715855e-04
c7105;0,0280691155275774;0,0259316161129840;2,13749941459346e-03
c7106;0,0275557151322796;0,0280286619327846;4,72946800504980e-04
c7107;0,0275071428227096;0,0282208985878539;7,13755765144316e-04
c7108;0,0271636448409095;0,0295942158864112;2,43057104550174e-03
c7109;0,0276741483452687;0,0275492442693258;1,24904075942928e-04
c7110;0,0272108514328487;0,0293843109660860;2,17345953323732e-03
c7111;0,0278262554870822;0,0269443335921929;8,81921894889344e-04
c7112;0,0277325288066407;0,0273185627994351;4,13966007205540e-04
c7113;0,0276735946942409;0,0275511135432299;1,22481151011006e-04
c7114;0,0278029949821906;0,0270284753874147;7,74519594775834e-04
c7115;0,0274605450590510;0,0284099044167345;9,49359357683477e-04
c7116;0,0276543030942543;0,0276287885911726;2,55145030817749e-05
c7117;0,0275141727422117;0,0281882846084796;6,74111866267917e-04
c7118;0,0277675935457763;0,0271718601369148;5,95733408861501e-04
c7119;0,0278387915339345;0,0268852795409735;9,53511992961072e-04
c7120;0,0277288363436013;0,0273292006507991;3,99635692802151e-04
c7121;0,0271841415039752;0,0294665948695092;2,28245336553400e-03
c7122;0,0278985374435154;0,0266509051709324;1,24763227258292e-03
c7123;0,0280081734343498;0,0262015653032543;1,80660813109555e-03
c7124;0,0274149644338091;0,0285736485538786;1,15868412006951e-03
c7125;0,0277387235514314;0,0272872801237381;4,51443427693342e-04
c7126;0,0277077129751503;0,0274115923641365;2,96120611013761e-04
c7127;0,0275068250718891;0,0282220835958111;7,15258523922069e-04
c7128;0,0274982515159889;0,0282448450990861;7,46593583097161e-04
c7129;0,0275707643126924;0,0279619087871839;3,91144474491473e-04
c7130;0,0278697581754396;0,0267812103302708;1,08854784516881e-03
c7131;0,0278084919343865;0,0270057201919612;8,02771742425303e-04
c7132;0,0277154327296388;0,0273788915104806;3,36541219158243e-04
c7133;0,0279732710383457;0,0263217360200211;1,65153501832456e-03
c7134;0,0275763176481778;0,0279370669386228;3,60749290445002e-04
c7135;0,0275925310694322;0,0278722831524603;2,79752083028113e-04
c7136;0,0276712270799792;0,0275593625496366;1,11864530342551e-04
c7137;0,0273511523856308;0,0288097265690629;1,45857418343207e-03
c7138;0,0276169298512328;0,0277784199245317;1,61490073298898e-04
c7139;0,0270127986974470;0,0301688346796604;3,15603598221347e-03
c7140;0,0276266851379038;0,0277387630840282;1,12077946124420e-04
c7141;0,0276790000971669;0,0275301996854826;1,48800411684261e-04
c7142;0,0278042482766724;0,0270399199626009;7,64328314071441e-04
c7143;0,0277198260047157;0,0273596490546591;3,60176950056617e-04
c7144;0,0273427253821734;0,0289057774941467;1,56305211197328e-03
c7145;0,0275195622440082;0,0281626462889178;6,43084044909557e-04
c7146;0,0276025747444482;0,0278317654979421;2,29190753493862e-04
c7147;0,0275655377203737;0,0279772063295829;4,11668609209201e-04
c7148;0,0278056252534461;0,0270319943783163;7,73630875129831e-04
c7149;0,0274700445696793;0,0283528488078455;8,82804238166141e-04
c7150;0,0277235499359890;0,0273522184721934;3,71331463795546e-04
r7101;0,0276661389337756;0,0275812642806116;8,48746531640736e-05
r7102;0,0274012326678490;0,0286366781770144;1,23544550916535e-03
r7103;0,0276230000104346;0,0277534785367443;1,30478526309690e-04
r7104;0,0279553619997254;0,0264096491349563;1,54571286476918e-03
r7105;0,0277121730580012;0,0273936307104053;3,18542347595960e-04
r7106;0,0274314028966112;0,0285233734813039;1,09197058469270e-03
r7107;0,0277319081328257;0,0273161457220139;4,15762410811812e-04
r7108;0,0275827111129556;0,0279161066056547;3,33395492699177e-04
r7109;0,0275691839315422;0,0279686473900325;3,99463458490380e-04
r7110;0,0277190945745919;0,0273713649324338;3,47729642158141e-04
r7111;0,0274982639552856;0,0282543577560756;7,56093800790083e-04
r7112;0,0274376803766068;0,0284938119483926;1,05613157178580e-03
r7113;0,0275446237202866;0,0280666159438668;5,21992223580174e-04
r7114;0,0277661228143215;0,0271829744744410;5,83148339880515e-04
r7115;0,0274389813899370;0,0284844922493598;1,04551085942281e-03
r7116;0,0275140189785352;0,0281884386094153;6,74419630880080e-04
r7117;0,0276092973311132;0,0278103911627348;2,01093831621584e-04
r7118;0,0274738788033518;0,0283556001121731;8,81721308821245e-04
r7119;0,0278092486821511;0,0270074758724048;8,01772809746255e-04
r7120;0,0277535802809423;0,0272318022575240;5,21778023418309e-04
r7121;0,0275985480563869;0,0278519168790111;2,53368822624174e-04
r7122;0,0275954827490621;0,0278653043624726;2,69821613410527e-04
r7123;0,0277835689155632;0,0271067985883573;6,76770327205964e-04
r7124;0,0274297411650690;0,0285170740776588;1,08733291258978e-03
r7125;0,0276951298252303;0,0274655488065425;2,29581018687839e-04
r7126;0,0277993235903880;0,0270465363643032;7,52787226084736e-04
r7127;0,0277220605665375;0,0273571972394531;3,64863327084405e-04
r7128;0,0276965269290555;0,0274609400427685;2,35586886286963e-04
r7129;0,0278070984135837;0,0270158407377533;7,91257675830378e-04
r7130;0,0277137389821535;0,0273896629315241;3,24076050629368e-04
r7131;0,0277391039871446;0,0272867686844481;4,52335302696515e-04
